username,d_strength,week
Dylan Henderson,2.1779308881649584,49
Dylan Ortiz,-4.963136316976168,49
Edward Hensley,9.530865866999235,49
Elizabeth Hall,2.4476487011070276,49
Elizabeth Hansen,0.6531272957153114,49
Emily Wiley,-4.478598080529281,49
Holly Henderson,-0.9824263984223442,49
Holly Sanford,-0.7582296050103849,49
Jacob Hamilton,-6.648186398197424,49
Jacob Walker,-2.2213729610123067,49
Jason Ortiz,-2.7432663677087206,49
Jennifer Patton,7.051773109454771,49
Joanne Vasquez,3.3758729370812333,49
Joshua Anderson,11.13590718262786,49
Kayla Collins,6.933783251333892,49
Kelly Smith,-0.2682005034969066,49
Michael Mitchell,4.145818270190411,49
Michael Smith,4.636258400743046,49
Michelle Cooper,0.19851393258746697,49
Paul Russell,0.5599786382347247,49
Ricky Goodman,-3.115930921918782,49
Ricky Vasquez,1.8815271095528132,49
Robin Freeman,-8.652551677586999,49
Sandra Booth,4.951693102757531,49
Sarah Duffy,-3.3407014763426304,49
Susan Miller,1.3176755099315294,49
Tammy Chaney,1.923378385901799,49
Amanda Campos,-0.08835574055270712,50
Amy Davis,-5.514069718425798,50
Carol Harris,-4.368852462569663,50
Cassandra Bauer,-3.004126776460602,50
Christopher Stephens,-10.588962810591369,50
Cynthia Snyder,1.5762849688320557,50
Diana Smith,-3.344828341228279,50
Dwayne Love,0.8278527416884174,50
Dylan Henderson,-0.7981684107039229,50
Dylan Ortiz,-2.6472354847861723,50
Edward Hensley,-8.643734329187904,50
Elizabeth Hall,-4.567563660946114,50
Elizabeth Hansen,0.5464860012759836,50
Emily Wiley,-0.0009925766851992535,50
Holly Henderson,8.678314007379605,50
Holly Sanford,-0.017670892512221315,50
Jacob Hamilton,-1.3882177210838975,50
Jacob Walker,0.5049112979512955,50
Jacqueline Mccarthy,-1.2869504664734386,50
Jason Ortiz,-7.251380048184892,50
Jennifer Patton,-4.590963134669593,50
Joanne Vasquez,-2.6814246432110806,50
Joshua Anderson,2.209168526322344,50
Kayla Collins,-10.562713011244135,50
Kelly Smith,2.7783794905339647,50
Michael Mitchell,7.7485028330447605,50
Michelle Cooper,2.2505306631329347,50
Paul Russell,0.9925214155522788,50
Ricky Goodman,-3.535741136927257,50
Ricky Vasquez,-15.23774087138447,50
Sandra Booth,-0.9059793511220704,50
Sarah Duffy,2.504992038932471,50
Susan Miller,-4.257346529551569,50
Tammy Chaney,16.217584571124874,50
Amanda Campos,-4.568806801075823,51
Amy Davis,4.726240517370535,51
Carol Harris,6.160712760099109,51
Cynthia Snyder,-0.36130793759782165,51
Diana Smith,-2.828107909923915,51
Dwayne Love,1.3569393518918176,51
Dylan Henderson,2.8352347275893734,51
Dylan Ortiz,3.5086568693054687,51
Edward Hensley,1.034639340579929,51
Elizabeth Hall,0.5642743006645645,51
Elizabeth Hansen,-0.38135422957738285,51
Emily Wiley,-0.6496554852073402,51
Holly Henderson,-8.021662413655577,51
Holly Sanford,1.4485717185136195,51
Jacob Hamilton,1.0819287903382104,51
Jacob Walker,1.70559630339595,51
Jacqueline Mccarthy,9.803750076055543,51
Jason Ortiz,5.037845199575955,51
Jennifer Patton,-8.121963592147395,51
Joanne Vasquez,-0.43617387218926496,51
Joshua Anderson,-11.491196702747985,51
Kayla Collins,-1.9409654459800727,51
Kelly Smith,-5.795920536616904,51
Michael Mitchell,-5.621905070228543,51
Michelle Cooper,4.3463217918917465,51
Paul Russell,7.9880955092116395,51
Ricky Goodman,2.1036492505268996,51
Ricky Vasquez,5.752440113998912,51
Sandra Booth,-6.219164650425192,51
Sarah Duffy,0.5836097100242341,51
Sean Santiago,-3.5611402121984455,51
Susan Miller,2.6432690791250124,51
Tammy Chaney,-5.822714777798971,51
Amanda Campos,0.16059171333368738,52
Amy Davis,0.36763068319047676,52
Carol Harris,-0.2571952990346631,52
Cynthia Snyder,-2.4395173333974327,52
Diana Smith,1.580114653913661,52
Dwayne Love,4.487809568485417,52
Dylan Henderson,0.24710325555928847,52
Dylan Ortiz,-1.158977790234374,52
Edward Hensley,5.519943929416279,52
Elizabeth Hall,-7.083932557990842,52
Elizabeth Hansen,0.7368164800263983,52
Emily Wiley,5.100699798763323,52
Holly Henderson,-0.5786982596434491,52
Holly Sanford,3.111209318361052,52
Jacob Hamilton,-1.5154798154884688,52
Jacob Walker,2.9654262233429094,52
Jason Ortiz,-7.2412553845189045,52
Jennifer Patton,18.934640957867494,52
Joanne Vasquez,-4.831678628542939,52
Joshua Anderson,-1.668486304709461,52
Kayla Collins,3.205805400118667,52
Kelly Smith,0.9165751583092785,52
Michael Mitchell,1.1332838405188568,52
Michael Smith,2.4927215848184616,52
Michelle Cooper,1.7891933561611282,52
Nicole Matthews,0.859567218054611,52
Paul Russell,-11.371226460439942,52
Ricky Goodman,11.577889818216818,52
Ricky Vasquez,6.903069859739233,52
Sandra Booth,8.31648598310634,52
Sarah Duffy,5.812973376768866,52
Sean Santiago,2.0232876082674593,52
Susan Miller,-1.8614780921516854,52
Tammy Chaney,16.76389449786867,52
Amanda Campos,6.562365085093596,53
Amy Davis,-16.875514731022413,53
Angela Robinson,16.101559036983733,53
Carol Harris,-5.963766523689117,53
Christopher Stephens,-6.615331380602164,53
Cynthia Snyder,-4.187159215546288,53
Diana Smith,-0.3329099623412759,53
Dwayne Love,-0.1758676144134128,53
Dylan Henderson,0.7165382272083676,53
Dylan Ortiz,3.5747280028606454,53
Edward Hensley,0.9217556798216648,53
Elizabeth Hall,3.268272592870055,53
Elizabeth Hansen,0.18036965606447808,53
Emily Wiley,-1.8289081159912541,53
Holly Henderson,-7.421229747320162,53
Holly Sanford,1.6806900448504791,53
Jacob Hamilton,-4.719909826795082,53
Jacob Walker,0.14890465090375216,53
Jason Ortiz,-0.8542592074812916,53
Jennifer Patton,-6.045359111140414,53
Joanne Vasquez,3.9193623063354153,53
Joshua Anderson,2.426194728967481,53
Kayla Collins,-3.8035998043314194,53
Kelly Smith,-3.5912444971881428,53
Michael Mitchell,6.196971989165135,53
Michelle Cooper,-6.573749144825584,53
Paul Russell,5.059721282605214,53
Ricky Goodman,-16.47510677684729,53
Ricky Vasquez,-2.3207475269415525,53
Sandra Booth,0.025963135374688306,53
Sarah Duffy,-6.226919976220671,53
Sean Santiago,-3.613374814540663,53
Susan Miller,-1.374993888402674,53
Tammy Chaney,-11.02758308963221,53
Amanda Campos,5.399054414516769,54
Amy Davis,7.673896543572962,54
Angela Robinson,-15.85495889251986,54
Carol Harris,1.231594907849022,54
Christopher Stephens,16.353886761371257,54
Cynthia Snyder,2.2881000444018653,54
Diana Smith,6.157066927957253,54
Dwayne Love,3.651308673303845,54
Dylan Henderson,0.4181450002846461,54
Dylan Ortiz,2.397848716603292,54
Edward Hensley,3.624311508736568,54
Elizabeth Hall,5.433061901285377,54
Elizabeth Hansen,1.1858701500955,54
Emily Wiley,2.744222607177747,54
Holly Henderson,12.915182381336837,54
Holly Sanford,-4.740560588247785,54
Jacob Hamilton,22.195722140445476,54
Jacob Walker,3.1985916176071996,54
Jason Ortiz,4.992478463418578,54
Jennifer Patton,8.887755616518874,54
Joanne Vasquez,1.2765137424860171,54
Joshua Anderson,8.870815337031964,54
Kayla Collins,0.11902241580895634,54
Michael Mitchell,-4.51234202341886,54
Michelle Cooper,11.839339617322409,54
Paul Russell,-5.563022359614219,54
Ricky Goodman,9.726448029164004,54
Ricky Vasquez,5.1352715203246255,54
Sandra Booth,-3.672300538295893,54
Sarah Duffy,-1.7906424199629143,54
Susan Miller,1.279552456797493,54
Tammy Chaney,-1.5056418355347176,54
Amanda Campos,-4.202921343728178,55
Amy Davis,1.7927777143355321,55
Angela Robinson,1.3371463567603712,55
Carol Harris,6.55308766536794,55
Christopher Stephens,-6.7284113031144415,55
Cynthia Snyder,-0.5099808709174454,55
Diana Smith,-1.369078562747319,55
Dwayne Love,3.225981868902096,55
Dylan Henderson,-5.1601426620734685,55
Dylan Ortiz,4.391312297252121,55
Edward Hensley,-6.5285735314814275,55
Elizabeth Hall,-5.280204495372928,55
Elizabeth Hansen,1.7536201119260078,55
Emily Wiley,-0.16978459818224678,55
Holly Henderson,-6.2832538400112945,55
Holly Sanford,4.364930211486076,55
Jacob Hamilton,-17.28865325480667,55
Jacob Walker,3.66316568608255,55
Jason Ortiz,-3.0658974612900067,55
Jennifer Patton,0.3132165693089206,55
Joanne Vasquez,-0.6372337351434325,55
Joshua Anderson,-3.0320503137756845,55
Karen Williams,3.5105136820805605,55
Kayla Collins,-0.36433580238706753,55
Michael Mitchell,8.715850807005545,55
Nicole Matthews,-1.9500665559738266,55
Paul Russell,4.2010733074066735,55
Ricky Goodman,-4.049118563103505,55
Sandra Booth,-2.863049527060184,55
Sarah Duffy,5.942272980548701,55
Susan Miller,2.1395441141655027,55
Tammy Chaney,1.2516182162501082,55
Amanda Campos,-15.939009786541988,56
Amy Davis,0.20697706879990108,56
Angela Robinson,0.4032739954415092,56
Carol Harris,-8.913696198544159,56
Cassandra Bauer,-3.463201954082372,56
Christopher Stephens,-19.561596462289117,56
Cynthia Snyder,2.507255820042573,56
Diana Smith,3.9481747998527297,56
Dwayne Love,2.382470010137574,56
Dylan Henderson,-2.0443532798081563,56
Dylan Ortiz,-2.979869348217399,56
Edward Hensley,4.819938632572587,56
Elizabeth Hall,5.643002466709767,56
Elizabeth Hansen,0.1836305576697299,56
Emily Wiley,-0.28050154332222377,56
Holly Henderson,1.3590300101052968,56
Holly Sanford,-4.930614056191171,56
Jacob Hamilton,9.138991471943157,56
Jacob Walker,2.2246624882240127,56
Jennifer Patton,-6.854583252119006,56
Joanne Vasquez,2.9563380297733914,56
Joshua Anderson,0.3972305041261208,56
Karen Williams,26.02624863116442,56
Kayla Collins,-4.745987219891418,56
Michael Mitchell,-6.946897251856875,56
Nicole Gilmore,7.914467568726899,56
Nicole Matthews,-17.555108130426355,56
Paul Russell,-3.51329547779941,56
Ricky Goodman,5.649770541603218,56
Sandra Booth,-2.118077678710563,56
Sarah Duffy,-11.142080455072708,56
Susan Miller,1.0670967228535666,56
Tammy Chaney,-2.274306171475814,56
Amy Davis,-1.5176869091745857,57
Carol Harris,-1.0588900963306287,57
Cassandra Bauer,-1.3457247251691697,57
Christopher Stephens,15.76834174102919,57
Cynthia Snyder,-4.399428005943584,57
Diana Smith,-7.476752916401793,57
Dwayne Love,-0.8693413955626355,57
Edward Hensley,-2.2744314416977716,57
Elizabeth Hall,-4.743331005141648,57
Elizabeth Hansen,2.4897584722192647,57
Emily Wiley,-4.098809244937094,57
Holly Henderson,3.6458817882028,57
Holly Sanford,-2.1372919919458653,57
Jacob Hamilton,-9.101839488442806,57
Jacob Walker,-0.061842411469555714,57
Jacqueline Mccarthy,-4.510067189639972,57
Jennifer Patton,-2.6473654899019223,57
Joanne Vasquez,-3.7417908716825394,57
Joshua Anderson,-9.846761826498572,57
Karen Williams,-32.15383414909336,57
Kayla Collins,0.5128364119695554,57
Michael Mitchell,11.933034952826205,57
Michelle Cooper,-6.168363670710477,57
Nicole Gilmore,-3.9739582447380215,57
Nicole Matthews,12.993691359732154,57
Paul Russell,2.1092970089540373,57
Ricky Goodman,-7.651561865845558,57
Sandra Booth,6.870064822944357,57
Sarah Duffy,-0.791931678310668,57
Susan Miller,-2.0752160979258534,57
Tammy Chaney,-2.3914829991133217,57
Amy Davis,3.1975980492821208,58
Carol Harris,8.486498903252077,58
Christopher Stephens,-13.17558608183522,58
Cynthia Snyder,3.67197568262457,58
Diana Smith,1.393300188928059,58
Dwayne Love,2.897844563618186,58
Edward Hensley,1.5558939925580901,58
Elizabeth Hall,7.335187883349533,58
Elizabeth Hansen,-2.703853343757771,58
Emily Wiley,1.538190489149322,58
Holly Henderson,-0.24302164218291722,58
Holly Sanford,6.258018772525666,58
Jacob Hamilton,-1.4338737671933117,58
Jacob Walker,-0.5956393272516607,58
Jacqueline Mccarthy,2.554427428542567,58
Jennifer Patton,5.0578728187227995,58
Joanne Vasquez,4.44496272785365,58
Joshua Anderson,4.0918237828859745,58
Kayla Collins,6.696701162836629,58
Michael Mitchell,-4.720443624663389,58
Michelle Cooper,-0.3616004873359344,58
Nicole Gilmore,0.7225348814433943,58
Nicole Matthews,4.75452121934206,58
Paul Russell,5.127688282096049,58
Ricky Goodman,-0.9815983858066915,58
Sandra Booth,-1.4438885885731239,58
Sarah Duffy,12.68285652808278,58
Susan Miller,0.30956927208925933,58
Tammy Chaney,5.343305607794122,58
Amanda Campos,-4.276956338606858,59
Amy Davis,-1.0391586882674986,59
Carol Harris,-4.554712252393678,59
Christopher Stephens,12.004265809286046,59
Cynthia Snyder,5.14706615052652,59
Dwayne Love,-1.602693756206122,59
Dylan Henderson,8.782076465914862,59
Dylan Ortiz,-1.2409554571472157,59
Edward Hensley,-5.155257445540361,59
Elizabeth Hall,-5.907549288820498,59
Elizabeth Hansen,9.259669135400667,59
Emily Wiley,3.3959876865837515,59
Holly Henderson,0.7724870317059711,59
Holly Sanford,-7.16302702467895,59
Jacob Hamilton,3.440978700890536,59
Jacob Walker,0.7289675121246049,59
Jacqueline Mccarthy,-2.716306057519951,59
Jennifer Patton,-3.9869933737593684,59
Joanne Vasquez,1.6858118663056558,59
Joshua Anderson,-2.372691928916936,59
Kayla Collins,-7.105845366964189,59
Michael Mitchell,-3.417512479133343,59
Michelle Cooper,3.8814057405164775,59
Nicole Matthews,4.02916037991865,59
Paul Russell,0.5211684689089964,59
Ricky Goodman,0.33213909049495527,59
Sandra Booth,-1.529184558943527,59
Sarah Duffy,-15.84130371831835,59
Susan Miller,-0.4958297615330558,59
Tammy Chaney,-1.2448682573815049,59
Amanda Campos,0.23692659657263704,60
Amy Davis,3.050457060053624,60
Carol Harris,-0.09381844996913458,60
Cassandra Bauer,-0.26568046000178924,60
Christopher Stephens,-9.944789933936704,60
Cynthia Snyder,1.5624699135217242,60
Dwayne Love,3.451638866534566,60
Dylan Henderson,-10.64174125521891,60
Dylan Ortiz,-0.6870641681168976,60
Edward Hensley,4.45720669371601,60
Elizabeth Hall,0.40292353617594756,60
Elizabeth Hansen,-3.7717488054390245,60
Emily Wiley,-6.081694593962794,60
Holly Henderson,-9.216548735800462,60
Holly Sanford,7.205315654969528,60
Jacob Hamilton,8.821854238748386,60
Jacqueline Mccarthy,6.190949784612361,60
Jennifer Patton,8.28200696110158,60
Joanne Vasquez,3.070864481540454,60
Joshua Anderson,2.9769169337759323,60
Karen Williams,-3.3852962037391343,60
Kayla Collins,1.3286070239035048,60
Michael Mitchell,7.04636224335858,60
Michelle Cooper,-8.444169833905278,60
Nicole Matthews,1.0719221387946547,60
Paul Russell,1.1388426766189106,60
Ricky Goodman,3.292941414993514,60
Sandra Booth,2.698247991202834,60
Sarah Duffy,9.48753418700558,60
Susan Miller,-0.6718690156924652,60
Tammy Chaney,-3.139940596530913,60
Amanda Campos,5.290020718051572,61
Amy Davis,2.3179841554464318,61
Carol Harris,2.6008184229007867,61
Christopher Stephens,1.3916483143980756,61
Cynthia Snyder,-2.8542237618021318,61
Dwayne Love,-0.3600781021563719,61
Dylan Henderson,9.644095300347239,61
Dylan Ortiz,-1.6909567987971528,61
Edward Hensley,-2.908527148063847,61
Elizabeth Hall,3.0165863317570185,61
Elizabeth Hansen,1.6270263383072887,61
Emily Wiley,3.109132394414104,61
Holly Sanford,2.7354494359757027,61
Jacob Hamilton,-9.189882590876984,61
Jennifer Patton,0.18755819091543913,61
Joanne Vasquez,0.06592803604743125,61
Joshua Anderson,4.52420690901662,61
Karen Williams,14.442625487979747,61
Kayla Collins,3.811430078828341,61
Michael Mitchell,0.15786818673364422,61
Michelle Cooper,-2.146302888424593,61
Nicole Gilmore,7.053620419534461,61
Paula Salazar,-8.58107978243411,61
Ricky Goodman,2.4149751598654348,61
Sandra Booth,-4.926601697922436,61
Sarah Duffy,2.3355673890821294,61
Susan Miller,-0.31160629196353185,61
Tammy Chaney,-6.364214013264707,61
Amanda Campos,1.054464297137784,62
Amy Davis,-0.5829852212184647,62
Carol Harris,-3.0585796724508185,62
Cynthia Snyder,3.438333565089593,62
Dwayne Love,0.7293492767969596,62
Dylan Henderson,-7.764448353469682,62
Dylan Ortiz,2.1830879567456165,62
Edward Hensley,7.278772308963973,62
Elizabeth Hall,0.27071224259980653,62
Elizabeth Hansen,0.5582440201156729,62
Emily Wiley,3.9990982696641524,62
Holly Sanford,0.45245914818175237,62
Jacob Hamilton,3.090595700784874,62
Jacob Walker,4.724202502475741,62
Jennifer Patton,8.30033264892299,62
Joanne Vasquez,9.297398811856382,62
Joshua Anderson,-4.697118186943456,62
Karen Williams,-10.100570329347374,62
Kayla Collins,4.426371308233769,62
Michael Mitchell,-4.389645139819599,62
Nicole Gilmore,-9.173446022751584,62
Paula Salazar,5.714562712267956,62
Sandra Booth,3.31556979467031,62
Sarah Duffy,-9.425793234435403,62
Sean Santiago,1.7769248399999782,62
Susan Miller,0.5835859011855682,62
Tammy Chaney,11.996085223053875,62
Amanda Campos,-0.3351764957473833,63
Amy Davis,-0.3971524005171858,63
Carol Harris,8.532630638139352,63
Cynthia Snyder,-1.0261238478698331,63
Dwayne Love,3.47249964217103,63
Dylan Henderson,4.317144535305502,63
Dylan Ortiz,-4.816489336452577,63
Edward Hensley,-3.8527376569884666,63
Elizabeth Hall,1.0203822660871822,63
Elizabeth Hansen,-1.0846534013162383,63
Emily Wiley,-0.8525584435048117,63
Holly Henderson,25.749773945884932,63
Jacob Hamilton,-0.18980217989734172,63
Jacob Walker,1.813944170669373,63
Jennifer Patton,-15.449201286118651,63
Joanne Vasquez,-9.812210786212177,63
Joshua Anderson,3.728163413724346,63
Karen Williams,5.802088495638952,63
Kayla Collins,-3.1609645404767335,63
Michael Mitchell,9.21594435079082,63
Nicole Gilmore,3.0326888845629156,63
Nicole Matthews,2.481059560317931,63
Paul Russell,-0.0010182595105447945,63
Sandra Booth,0.9151376735185437,63
Sarah Duffy,3.8839211186268088,63
Sean Santiago,2.967551728994991,63
Susan Miller,0.10079161678776671,63
Tammy Chaney,1.9895323359067376,63
Amanda Campos,-7.892055643603541,64
Amy Davis,-2.5514294339944144,64
Carol Harris,1.567252842055872,64
Christopher Stephens,5.574145943707585,64
Cynthia Snyder,2.927420955606955,64
Dwayne Love,-2.225988719300375,64
Dylan Henderson,-4.339824417754933,64
Dylan Ortiz,6.113313124749652,64
Edward Hensley,-0.4731442948911777,64
Elizabeth Hall,-1.065557816659883,64
Elizabeth Hansen,-5.72985351225352,64
Emily Wiley,-1.3910572193571369,64
Holly Henderson,-23.31679055319972,64
Jacob Hamilton,1.509805844263397,64
Jacob Walker,0.24334117604371386,64
Jennifer Patton,1.8744301085918877,64
Joanne Vasquez,0.2611288178713451,64
Joshua Anderson,2.5940750551992906,64
Kayla Collins,-12.526061510218096,64
Michael Mitchell,-6.167575117358481,64
Nicole Gilmore,-1.1080575319785453,64
Nicole Matthews,-7.530076855558491,64
Paul Russell,0.9489818419667486,64
Ricky Goodman,-10.192357505338492,64
Sandra Booth,-2.5018632930006675,64
Susan Miller,0.26384073581129996,64
Tammy Chaney,4.507647850907368,64
Amanda Campos,4.780316556682074,65
Amy Davis,1.0232260197273533,65
Carol Harris,1.5930859447570498,65
Cassandra Bauer,4.661573107235569,65
Christopher Stephens,3.438619429609659,65
Cynthia Snyder,-3.14671679734559,65
Dwayne Love,-0.31749098122649144,65
Dylan Henderson,-1.6704961485835597,65
Dylan Ortiz,-1.9785858104196734,65
Edward Hensley,-0.32638889634039003,65
Elizabeth Hall,-6.224306213615591,65
Elizabeth Hansen,12.657781663783563,65
Emily Wiley,2.6631817760814656,65
Holly Henderson,10.960103919728478,65
Jacob Hamilton,-4.959581949259793,65
Jacob Walker,3.9790137928770477,65
Jennifer Patton,-0.07645638067997851,65
Joanne Vasquez,-10.688598190968026,65
Joshua Anderson,2.167875900960887,65
Kayla Collins,32.481222753128336,65
Michael Mitchell,-13.523634831299695,65
Nicole Gilmore,0.39779073871036985,65
Nicole Matthews,-5.728163016360277,65
Paul Russell,5.001178038592322,65
Paula Salazar,3.823688199259788,65
Sandra Booth,-0.08373934952213347,65
Susan Miller,-0.600654318725919,65
Tammy Chaney,-1.4455848787299388,65
Amanda Campos,8.107664357294155,66
Amy Davis,1.4105948078049124,66
Carol Harris,5.649872039757547,66
Cassandra Bauer,-0.44504383884924437,66
Christopher Stephens,-13.629581122061495,66
Cynthia Snyder,0.40087944107109763,66
Dwayne Love,-2.8134983010471686,66
Dylan Henderson,1.0983937413056921,66
Dylan Ortiz,4.640574217820891,66
Edward Hensley,3.5917259094774963,66
Elizabeth Hall,2.605936796173033,66
Elizabeth Hansen,-10.158387810124005,66
Emily Wiley,0.26905955701417383,66
Holly Henderson,1.922855133698377,66
Jacob Hamilton,2.8144612085637633,66
Jacqueline Mccarthy,-4.873576342627722,66
Jennifer Patton,-0.8525109452650383,66
Joanne Vasquez,-3.587349715514776,66
Joshua Anderson,-2.2816020418800775,66
Kayla Collins,-23.70552333726122,66
Michael Mitchell,12.776041915763727,66
Nicole Gilmore,6.882666117912066,66
Nicole Matthews,3.305369440382883,66
Paula Salazar,-0.24217022122871867,66
Sarah Duffy,5.645294944436664,66
Susan Miller,5.543554484256763,66
Tammy Chaney,1.0769972309211369,66
Amanda Campos,-1.0476502298356039,67
Amy Davis,-0.76923988263799,67
Carol Harris,-3.1806222857378827,67
Cassandra Bauer,1.690163157720768,67
Christopher Stephens,3.055022100734071,67
Cynthia Snyder,-5.060361805512706,67
Dwayne Love,-1.9928126240115844,67
Dylan Henderson,-4.543784209264679,67
Dylan Ortiz,1.4463979987218067,67
Edward Hensley,-1.3217023683308184,67
Elizabeth Hall,-2.1618172628777756,67
Elizabeth Hansen,-1.9174866631113545,67
Emily Wiley,-0.8976524198667946,67
Holly Henderson,8.484205835313944,67
Jacob Hamilton,-5.355918582415413,67
Jacqueline Mccarthy,2.815192250675171,67
Jennifer Patton,-0.5439474017914634,67
Joanne Vasquez,-5.001252962149106,67
Joshua Anderson,-13.466295595734188,67
Kayla Collins,-8.519275972296501,67
Michael Mitchell,0.35150052872830173,67
Nicole Gilmore,-7.092866797343042,67
Nicole Matthews,-7.105296197641977,67
Paula Salazar,4.795175467686601,67
Sarah Duffy,-4.4574203529124645,67
Sean Santiago,-3.279346728985992,67
Susan Miller,-6.729201455297112,67
Tammy Chaney,3.783895548177334,67
Amanda Campos,-14.645882576416959,68
Amy Davis,2.4273213858688933,68
Carol Harris,-0.613709535911326,68
Cassandra Bauer,4.625012518519711,68
Christopher Stephens,1.421186544751528,68
Cynthia Snyder,12.303098023853174,68
Dwayne Love,-0.6303170001840215,68
Dylan Henderson,2.466663665183873,68
Dylan Ortiz,-0.8958022013764051,68
Edward Hensley,3.2698995011129384,68
Elizabeth Hall,6.553685209727547,68
Elizabeth Hansen,-0.5310895835826805,68
Emily Wiley,-1.3768520792907424,68
Holly Henderson,-3.598261415602444,68
Jacob Hamilton,-2.5768709439982516,68
Joanne Vasquez,2.9948427785059764,68
Joshua Anderson,14.255367189748554,68
Karen Williams,-6.500485047024178,68
Kayla Collins,19.246308931638154,68
Michael Mitchell,-3.596564901514647,68
Nicole Gilmore,5.6407221191908405,68
Nicole Matthews,9.561974901599967,68
Paula Salazar,-8.085623855641764,68
Sandra Booth,-3.5792005213752205,68
Sarah Duffy,4.765832376280251,68
Sean Santiago,2.2316630278242755,68
Susan Miller,3.246724255258135,68
Tammy Chaney,-13.384417323794302,68
Amanda Campos,6.0000938904169985,69
Amy Davis,1.7783282595231356,69
Carol Harris,-0.45150848042684544,69
Cassandra Bauer,1.5811639450120794,69
Christopher Stephens,5.872150548806658,69
Cynthia Snyder,-5.239219252039099,69
Dwayne Love,-0.7780939209306652,69
Dylan Henderson,-0.8953394517132836,69
Dylan Ortiz,2.7911031192291205,69
Edward Hensley,0.5569742193340659,69
Elizabeth Hall,1.323348292051989,69
Elizabeth Hansen,-0.36479750311563564,69
Emily Wiley,-1.3994621554732163,69
Holly Henderson,-8.86248638420718,69
Jacob Hamilton,2.2460792493395303,69
Joanne Vasquez,1.7694660237317876,69
Joshua Anderson,-2.9234369978992163,69
Karen Williams,6.966674517199021,69
Kayla Collins,-13.37219717164438,69
Michael Mitchell,1.4337500405874763,69
Nicole Gilmore,-5.671963612630535,69
Nicole Matthews,-1.6148565888287791,69
Paula Salazar,-0.1457383243888657,69
Sandra Booth,-0.4785023108757045,69
Sarah Duffy,-3.9765599787076056,69
Sean Santiago,1.891124722112977,69
Susan Miller,-0.48464763876889805,69
Tammy Chaney,-4.918716759989785,69
Amanda Campos,-4.694895790519524,70
Amy Davis,-1.2881980309524508,70
Carol Harris,0.18113422859184425,70
Christopher Stephens,-0.08046046283806874,70
Cynthia Snyder,-5.618992221672187,70
Dwayne Love,3.67876427922576,70
Dylan Henderson,0.13731431899170587,70
Dylan Ortiz,-3.738863024910735,70
Edward Hensley,1.8600280312062836,70
Elizabeth Hall,-4.33973867158614,70
Elizabeth Hansen,0.9794054422961338,70
Emily Wiley,2.1470032782295405,70
Holly Henderson,-1.781611653150506,70
Jacob Hamilton,-5.269116614452244,70
Jennifer Patton,1.726692150903503,70
Joanne Vasquez,3.4455723880654823,70
Joshua Anderson,1.335234709285686,70
Karen Williams,-10.614914282917415,70
Kayla Collins,6.529313095046646,70
Michael Mitchell,3.2364451989455603,70
Nicole Gilmore,1.934491290021981,70
Nicole Matthews,1.349646806932384,70
Paul Russell,-13.275154938802832,70
Paula Salazar,-4.332005662068553,70
Sandra Booth,2.0648428064892173,70
Sarah Duffy,-3.576308483162485,70
Sean Santiago,-3.1617342083273385,70
Susan Miller,5.868111069293551,70
Tammy Chaney,21.962265902070385,70
Amanda Campos,3.164938215357175,71
Amy Davis,0.5530202724355888,71
Carol Harris,3.3901562126297122,71
Christopher Stephens,-5.034967570026936,71
Cynthia Snyder,5.949068362319565,71
Dwayne Love,-3.120129050828062,71
Dylan Henderson,0.8396970071872687,71
Dylan Ortiz,1.7526504317349065,71
Edward Hensley,1.0675027286698082,71
Elizabeth Hall,-10.981557855359668,71
Elizabeth Hansen,6.933674634565122,71
Emily Wiley,3.676263402283851,71
Holly Henderson,-1.1243287913112567,71
Jacob Hamilton,16.126384393484756,71
Joanne Vasquez,-3.2937234974643275,71
Joshua Anderson,1.3760526262652633,71
Karen Williams,27.718293224843315,71
Kayla Collins,-10.454221524562826,71
Michael Mitchell,-20.058584273554413,71
Nicole Gilmore,6.196731966195088,71
Nicole Matthews,-3.321490449011513,71
Paul Russell,0.02125349800870069,71
Paula Salazar,-2.505226902243013,71
Sandra Booth,-5.06775832551854,71
Sarah Duffy,1.4344993238628376,71
Sean Santiago,-3.705893483895963,71
Tammy Chaney,-13.931973001659664,71
Amanda Campos,7.756284678643844,72
Amy Davis,-2.2804333355942035,72
Carol Harris,8.274392773930792,72
Christopher Stephens,12.376485977896799,72
Cynthia Snyder,-0.13513912263324812,72
Dwayne Love,1.5433411298902442,72
Dylan Henderson,2.373102748338141,72
Dylan Ortiz,-0.10192044955049084,72
Edward Hensley,-2.383515710440122,72
Elizabeth Hall,1.5813847084268602,72
Elizabeth Hansen,-7.857574231118953,72
Holly Henderson,9.968010145647256,72
Jacob Hamilton,-16.571615720605216,72
Joanne Vasquez,6.479026213846094,72
Joshua Anderson,-9.784214189065786,72
Karen Williams,-25.037626386354226,72
Kayla Collins,-1.3676734442283518,72
Michael Mitchell,14.713972134819532,72
Nicole Gilmore,-2.055248830649873,72
Nicole Matthews,-4.436386088700736,72
Paul Russell,-3.212661241560159,72
Paula Salazar,-2.1385061221043706,72
Sandra Booth,3.674310353099685,72
Sarah Duffy,-7.089234224146544,72
Sean Santiago,-0.16396265500847562,72
Tammy Chaney,-15.821293662292696,72
Amanda Campos,-6.851719458994587,73
Amy Davis,-1.063061208692531,73
